entity,code,theyear,prevalence_mental_disorders_male_percent,prevalence_mental_disorders_female_percent,population_historical_estimates,continent,unique_id,happiness_rank,country,region,happiness_score,economy_gdp_per_capita,family_social_support,health_life_expectancy,freedom,trust_government_corruption,generosity,the_year
Tajikistan,TJK,2017,10.94333116,11.07698022,8880270,,95,96,Tajikistan,Central and Eastern Europe,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.146377146,0.248997644,2017
Tajikistan,TJK,2018,10.93285039,11.07247067,9100847,,87,88,Tajikistan,Central and Eastern Europe,5.199,0.474,1.166,0.598,0.292,0.034,0.187,2018
Tajikistan,TJK,2019,10.92988229,11.08006011,9321023,,73,74,Tajikistan,Central and Eastern Europe,5.467,0.493,1.098,0.718,0.389,0.144,0.23,2019
Tanzania,TZA,2015,11.90653991,13.11774632,51482638,Africa,145,146,Tanzania,Sub-Saharan Africa,3.781,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,2015
Tanzania,TZA,2016,11.90488236,13.12956417,53049231,,148,149,Tanzania,Sub-Saharan Africa,3.666,0.47155,0.77623,0.357,0.3176,0.05099,0.31472,2016
Tanzania,TZA,2017,11.90987385,13.14411088,54660345,,152,153,Tanzania,Sub-Saharan Africa,3.348999977,0.511135876,1.041989803,0.364509284,0.390017778,0.066035107,0.354256362,2017
Tanzania,TZA,2018,11.92910675,13.14329627,56313444,,152,153,Tanzania,Sub-Saharan Africa,3.303,0.455,0.991,0.381,0.481,0.097,0.27,2018
Tanzania,TZA,2019,11.95623641,13.1262992,58005461,,152,153,Tanzania,Sub-Saharan Africa,3.231,0.476,0.885,0.499,0.417,0.147,0.276,2019
Thailand,THA,2015,12.37724929,11.71164741,68714519,Asia,33,34,Thailand,Southeastern Asia,6.455,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2015
Thailand,THA,2016,12.3630228,11.70847557,68971313,,32,33,Thailand,Southeastern Asia,6.474,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2016
Thailand,THA,2017,12.33951524,11.70768159,69209817,,31,32,Thailand,Southeastern Asia,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,2017
Thailand,THA,2018,12.32679859,11.70225571,69428454,,45,46,Thailand,Southeastern Asia,6.072,1.016,1.417,0.707,0.637,0.029,0.364,2018
Thailand,THA,2019,12.32760795,11.69229247,69625581,,51,52,Thailand,Southeastern Asia,6.008,1.05,1.409,0.828,0.557,0.028,0.359,2019
Togo,TGO,2015,11.83849362,12.62834391,7323162,Africa,157,158,Togo,Sub-Saharan Africa,2.839,0.20868,0.13995,0.28443,0.36453,0.10731,0.16681,2015
Togo,TGO,2016,11.85353,12.61832367,7509952,,154,155,Togo,Sub-Saharan Africa,3.303,0.28123,0,0.24811,0.34678,0.11587,0.17517,2016
Togo,TGO,2017,11.87258697,12.61965476,7698476,,149,150,Togo,Sub-Saharan Africa,3.494999886,0.305444717,0.43188253,0.247105569,0.380426139,0.095665015,0.196896151,2017
Togo,TGO,2018,11.86702079,12.62398323,7889095,,138,139,Togo,Sub-Saharan Africa,3.999,0.259,0.474,0.253,0.434,0.101,0.158,2018
Togo,TGO,2019,11.85184969,12.63247143,8082359,,138,139,Togo,Sub-Saharan Africa,4.085,0.275,0.572,0.41,0.293,0.085,0.177,2019
Trinidad and Tobago,TTO,2015,14.76421626,14.27592728,1370332,North America,40,41,Trinidad and Tobago,Latin America and Caribbean,6.168,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,2015
Trinidad and Tobago,TTO,2016,14.75738168,14.27599045,1377563,,42,43,Trinidad and Tobago,Latin America and Caribbean,6.168,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2016
Trinidad and Tobago,TTO,2017,14.75341184,14.26708361,1384060,,37,38,Trinidad and Tobago,Latin America and Caribbean,6.168000221,1.361355901,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,2017
Tunisia,TUN,2015,15.19843519,16.71639981,11179951,Africa,106,107,Tunisia,Middle East and Northern Africa,4.739,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2015
Tunisia,TUN,2016,15.19102534,16.70712191,11303942,,97,98,Tunisia,Middle East and Northern Africa,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2016
Tunisia,TUN,2017,15.18664097,16.6924991,11433438,,101,102,Tunisia,Middle East and Northern Africa,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.086723149,0.049693357,2017
Tunisia,TUN,2018,15.19627129,16.73619846,11565203,,110,111,Tunisia,Middle East and Northern Africa,4.592,0.9,0.906,0.69,0.271,0.063,0.04,2018
Tunisia,TUN,2019,15.22137402,16.8364997,11694721,,123,124,Tunisia,Middle East and Northern Africa,4.461,0.921,1,0.815,0.167,0.055,0.059,2019
Turkey,TUR,2015,13.67196495,15.47773176,78529413,Asia,75,76,Turkey,Middle East and Northern Africa,5.332,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2015
Turkey,TUR,2016,13.65800874,15.36044948,79827868,,77,78,Turkey,Middle East and Northern Africa,5.389,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2016
Turkey,TUR,2017,13.65293769,15.22717791,81116451,,68,69,Turkey,Middle East and Northern Africa,5.5,1.198274374,1.337753177,0.637605608,0.3007406,0.09967158,0.046693042,2017
Turkey,TUR,2018,13.62355467,15.18239248,82340090,,73,74,Turkey,Middle East and Northern Africa,5.483,1.148,1.38,0.686,0.324,0.109,0.106,2018
Turkey,TUR,2019,13.58498097,15.16743472,83429607,,78,79,Turkey,Middle East and Northern Africa,5.373,1.183,1.36,0.808,0.195,0.106,0.083,2019
Turkmenistan,TKM,2015,10.40741387,10.623303,5565283,Asia,69,70,Turkmenistan,Central and Eastern Europe,5.548,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,2015
Turkmenistan,TKM,2016,10.39169204,10.61123074,5662371,,64,65,Turkmenistan,Central and Eastern Europe,5.658,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,2016
Turkmenistan,TKM,2017,10.37919895,10.59813785,5757667,,58,59,Turkmenistan,Central and Eastern Europe,5.822000027,1.130776763,1.493149161,0.43772608,0.418271929,0.25927034,0.249924988,2017
Turkmenistan,TKM,2018,10.36549821,10.58607108,5850902,,67,68,Turkmenistan,Central and Eastern Europe,5.636,1.016,1.533,0.517,0.417,0.037,0.199,2018
Turkmenistan,TKM,2019,10.34917165,10.58062913,5942094,,86,87,Turkmenistan,Central and Eastern Europe,5.247,1.052,1.538,0.657,0.394,0.028,0.244,2019
Uganda,UGA,2015,14.13284685,15.02446887,38225447,Africa,140,141,Uganda,Sub-Saharan Africa,3.931,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,2015
Uganda,UGA,2016,14.11061976,15.04666503,39649173,,145,145,Uganda,Sub-Saharan Africa,3.739,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,2016
Uganda,UGA,2017,14.07315921,15.06186196,41166588,,132,133,Uganda,Sub-Saharan Africa,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.057069719,0.325766057,2017
Uganda,UGA,2018,14.06493344,15.0393008,42729032,,134,135,Uganda,Sub-Saharan Africa,4.161,0.322,1.09,0.237,0.45,0.061,0.259,2018
Uganda,UGA,2019,14.06509647,14.98380201,44269587,,135,136,Uganda,Sub-Saharan Africa,4.189,0.332,1.069,0.443,0.356,0.06,0.252,2019
Ukraine,UKR,2015,12.07352836,12.4513769,44921636,Europe,110,111,Ukraine,Central and Eastern Europe,4.681,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,2015
Ukraine,UKR,2016,12.08911922,12.46239963,44713708,,122,123,Ukraine,Central and Eastern Europe,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,2016
Ukraine,UKR,2017,12.10657329,12.47228441,44487708,,131,132,Ukraine,Central and Eastern Europe,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.023029471,0.270061463,2017
Ukraine,UKR,2018,12.11173454,12.48354785,44246158,,137,138,Ukraine,Central and Eastern Europe,4.103,0.793,1.413,0.609,0.163,0.011,0.187,2018
Ukraine,UKR,2019,12.11059133,12.50211001,43993643,,132,133,Ukraine,Central and Eastern Europe,4.332,0.82,1.39,0.739,0.178,0.01,0.187,2019
United Arab Emirates,ARE,2015,12.16937854,13.78030496,9262896,Asia,19,20,United Arab Emirates,Middle East and Northern Africa,6.901,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,2015
United Arab Emirates,ARE,2016,12.14123787,13.7532148,9360975,,27,28,United Arab Emirates,Middle East and Northern Africa,6.573,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,2016
United Arab Emirates,ARE,2017,12.1159132,13.72745597,9487206,,20,21,United Arab Emirates,Middle East and Northern Africa,6.647999763,1.626343369,1.266410232,0.726798236,0.60834527,0.324489564,0.360941947,2017
United Arab Emirates,ARE,2019,12.14081238,13.82832131,9770526,,20,21,United Arab Emirates,Middle East and Northern Africa,6.825,1.503,1.31,0.825,0.598,0.182,0.262,2019
United Kingdom,GBR,2015,15.10336099,15.41421022,65860149,Europe,20,21,United Kingdom,Western Europe,6.867,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,2015
United Kingdom,GBR,2016,15.04358892,15.34541987,66297944,,22,23,United Kingdom,Western Europe,6.725,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,2016
United Kingdom,GBR,2017,14.98515195,15.27414836,66727463,,18,19,United Kingdom,Western Europe,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.265428066,0.492774159,2017
United Kingdom,GBR,2018,14.97493165,15.26399543,67141678,,10,11,United Kingdom,Western Europe,7.19,1.244,1.433,0.888,0.464,0.082,0.262,2018
United Kingdom,GBR,2019,14.9581189,15.25717723,67530161,,14,15,United Kingdom,Western Europe,7.054,1.333,1.538,0.996,0.45,0.278,0.348,2019
United States,USA,2015,16.04443774,16.83167516,320878312,North America,14,15,United States,North America,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2015
United States,USA,2016,16.09674411,16.7808321,323015992,,12,13,United States,North America,7.104,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,2016
United States,USA,2017,16.16198819,16.75097234,325084758,,13,14,United States,North America,6.993000031,1.546259284,1.419920564,0.774286628,0.505740523,0.135638788,0.392578781,2017
United States,USA,2018,16.2562907,16.93020918,327096263,,17,18,United States,North America,6.886,1.398,1.471,0.819,0.547,0.133,0.291,2018
United States,USA,2019,16.46416877,17.32213063,329064917,,18,19,United States,North America,6.892,1.433,1.457,0.874,0.454,0.128,0.28,2019
Uruguay,URY,2015,12.91569554,15.26416877,3412013,South America,31,32,Uruguay,Latin America and Caribbean,6.485,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2015
Uruguay,URY,2016,12.90319109,15.24513344,3424139,,28,29,Uruguay,Latin America and Caribbean,6.545,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,2016
Uruguay,URY,2017,12.89422302,15.22352248,3436645,,27,28,Uruguay,Latin America and Caribbean,6.453999996,1.217559695,1.412227869,0.719216824,0.579392254,0.178061873,0.175096929,2017
Uruguay,URY,2018,12.88948294,15.21475249,3449290,,30,31,Uruguay,Latin America and Caribbean,6.379,1.093,1.459,0.771,0.625,0.155,0.13,2018
Uruguay,URY,2019,12.8816708,15.20918618,3461731,,32,33,Uruguay,Latin America and Caribbean,6.293,1.124,1.465,0.891,0.523,0.15,0.127,2019
Uzbekistan,UZB,2015,10.63620024,10.53042666,30929556,Asia,43,44,Uzbekistan,Central and Eastern Europe,6.003,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,2015
Uzbekistan,UZB,2016,10.60211437,10.50136111,31441753,,48,49,Uzbekistan,Central and Eastern Europe,5.987,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,2016
Uzbekistan,UZB,2017,10.57400353,10.48409478,31959774,,46,47,Uzbekistan,Central and Eastern Europe,5.971000195,0.786441088,1.54896915,0.498272628,0.658248663,0.246528223,0.415983647,2017
Uzbekistan,UZB,2018,10.5625852,10.46437358,32476232,,43,44,Uzbekistan,Central and Eastern Europe,6.096,0.719,1.584,0.605,0.724,0.259,0.328,2018
Uzbekistan,UZB,2019,10.56283819,10.44996642,32981714,,40,41,Uzbekistan,Central and Eastern Europe,6.174,0.745,1.529,0.756,0.631,0.24,0.322,2019
Venezuela,VEN,2015,13.61354402,13.38745544,30081827,South America,22,23,Venezuela,Latin America and Caribbean,6.81,1.04424,1.25596,0.72052,0.42908,0.11069,0.05841,2015
Venezuela,VEN,2016,13.63450055,13.4077739,29851249,,43,44,Venezuela,Latin America and Caribbean,6.084,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,2016
Venezuela,VEN,2017,13.65015031,13.42736018,29402480,,81,82,Venezuela,Latin America and Caribbean,5.25,1.128431201,1.431337595,0.617144227,0.153997123,0.064491123,0.06501963,2017
Venezuela,VEN,2018,13.67145229,13.43935291,28887117,,101,102,Venezuela,Latin America and Caribbean,4.806,0.996,1.469,0.657,0.133,0.052,0.056,2018
Venezuela,VEN,2019,13.68772822,13.43506704,28515829,,107,108,Venezuela,Latin America and Caribbean,4.707,0.96,1.427,0.805,0.154,0.047,0.064,2019
Vietnam,VNM,2015,8.795586956,10.29317004,92677082,Asia,74,75,Vietnam,Southeastern Asia,5.36,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2015
Vietnam,VNM,2016,8.789425651,10.25440311,93640435,,95,96,Vietnam,Southeastern Asia,5.061,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,2016
Vietnam,VNM,2017,8.784676203,10.21563112,94600643,,93,94,Vietnam,Southeastern Asia,5.073999882,0.788547575,1.277491331,0.652168989,0.571055591,0.087633237,0.234968051,2017
Vietnam,VNM,2018,8.778312437,10.18508625,95545959,,94,95,Vietnam,Southeastern Asia,5.103,0.715,1.365,0.702,0.618,0.079,0.177,2018
Vietnam,VNM,2019,8.778587596,10.16200095,96462108,,93,94,Vietnam,Southeastern Asia,5.175,0.741,1.346,0.851,0.543,0.073,0.147,2019
Yemen,YEM,2015,14.86197842,16.7729807,26497881,Asia,135,136,Yemen,Middle East and Northern Africa,4.077,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,2015
Yemen,YEM,2016,14.97353189,16.84041392,27168210,,146,147,Yemen,Middle East and Northern Africa,3.724,0.57939,0.47493,0.31048,0.2287,0.05892,0.09821,2016
Yemen,YEM,2017,15.13621241,16.96263243,27834811,,145,146,Yemen,Middle East and Northern Africa,3.592999935,0.591683447,0.935382247,0.310080916,0.249463722,0.056767423,0.104125209,2017
Yemen,YEM,2018,15.29567491,17.09843493,28498683,,151,152,Yemen,Middle East and Northern Africa,3.355,0.442,1.073,0.343,0.244,0.064,0.083,2018
Yemen,YEM,2019,15.4848267,17.26890884,29161922,,150,151,Yemen,Middle East and Northern Africa,3.38,0.287,1.163,0.463,0.143,0.077,0.108,2019
Zambia,ZMB,2015,11.64325493,12.4643948,15879370,Africa,84,85,Zambia,Sub-Saharan Africa,5.129,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2015
Zambia,ZMB,2016,11.6636993,12.49434812,16363449,,105,106,Zambia,Sub-Saharan Africa,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2016
Zambia,ZMB,2017,11.6831009,12.50951086,16853608,,115,116,Zambia,Sub-Saharan Africa,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.07821355,0.249580145,2017
Zambia,ZMB,2018,11.69464289,12.50937482,17351714,,124,125,Zambia,Sub-Saharan Africa,4.377,0.562,1.047,0.295,0.503,0.082,0.221,2018
Zambia,ZMB,2019,11.69912814,12.49605621,17861034,,137,138,Zambia,Sub-Saharan Africa,4.107,0.578,1.058,0.426,0.431,0.087,0.247,2019
Zimbabwe,ZWE,2015,11.38087604,10.90627803,13814642,Africa,114,115,Zimbabwe,Sub-Saharan Africa,4.61,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2015
Zimbabwe,ZWE,2016,11.37856871,10.92140643,14030338,,130,131,Zimbabwe,Sub-Saharan Africa,4.193,0.35041,0.71478,0.1595,0.25429,0.08582,0.18503,2016
Zimbabwe,ZWE,2017,11.37892198,10.93107486,14236599,,137,138,Zimbabwe,Sub-Saharan Africa,3.875,0.375846535,1.083095908,0.196763754,0.336384207,0.095375381,0.189143494,2017
Zimbabwe,ZWE,2018,11.37519959,10.91205631,14438812,,143,144,Zimbabwe,Sub-Saharan Africa,3.692,0.357,1.094,0.248,0.406,0.099,0.132,2018
Zimbabwe,ZWE,2019,11.3573316,10.85350045,14645473,,145,146,Zimbabwe,Sub-Saharan Africa,3.663,0.366,1.114,0.433,0.361,0.089,0.151,2019
